Unnamed: 0,text_data,sentiment
553,Mayoritas landbank Pakuwon Jati PWON berada di Surabaya ,Negative
5537,Kota Tua Jakarta Bakal Steril dari PKL mulai Hari Ini ,Negative
1131,Airlangga Hartarto Krisis 5C Hati,Negative
4393,Pergerakan Usai Tragedi Kanjuruhan PSSI Diundang Polri dan Kemenkes ,Negative
7573,Apple Merilis Macbook Pro dan Macbook Air 2022 dengan Chip M2 Begini Harga dan Spesifikasinya ,Negative
6323,Kenapa Rusia Semakin Keteteran di Ukraina ,Negative
2369,10 Artis YG Entertainment yang Positif Covid,Negative
1997,Link Streaming Konser Online SMTOWN LIVE 2022 Ada aespa NCT Red Velvet EXO Nyalakan Notifikasinya ,Negative
3092,10 Perusahan China Diduga Buru Insinyur Chip Taiwan Digrebek ,Negative
6853,Inkonsistensi PDIP Soal Capres dan Peluang Ganjar ,Negative
3491,Tak Cuma Varian Baru Ini Biang Kerok Kasus Covid Naik Lagi ,Negative
4378,Giliran PSIM Minta PSSI Ngaca Dukung Transformasi Pemerintah,Negative
2198,SM Entertainment Akan Akhiri Kontrak dengan Lee Soo Man pada Akhir 2022 ,Negative
3828,9 Manfaat Salak Pondoh Nomor 5 Bikin Kaget ,Negative
924,Pasokan Minyak Dunia Meningkat ICP Juli 2022 Turun Jadi US10673 per Barel ,Negative
7820,Larangan Fotokopi KTP Biometrik Bikin Panik di India ,Negative
3088,Khawatir Invasi China Taiwan Pertimbangkan Evakuasi Koleksi Museum ,Negative
6691,Membongkar Tradisi ABS dan AMS dari Fenomena Mundurnya Para Kader Partai NasDem ,Negative
6992,Mantan PM Pakistan yang Terguling Menang Pemilu Sela ,Negative
6994,PKS Ingatkan Heru Budi Hartono Tetap Netral Jelang Pemilu 2024 ,Negative
7704,Subaru Belum Tertarik Jualan Mobil Listrik di Indonesia ,Negative
3078,Momen Tank  Jet Tempur China Mendekat ke Taiwan ,Negative
3041,Rusia Minggir Situasi Genting Taiwan,Negative
6506,Ganjar Pranowo Tunjukkan Gestur Ogah,Negative
6621,Partai Demokrat Ngebut Cari Mitra Koalisi ,Negative
7183,BERITA POPULER HARI INI WhatsApp Blokir iPhone dan Android Isu Kontrak Shin Tae Yong Update Kanjuruhan ,Negative
1529,Sri Mulyani Curhat Sulitnya Memegang Presidensi G20 ,Negative
3022,Mengapa Taiwan Tak Dianggap sebagai Suatu Negara ,Negative
7781,Face Recognition Sistem Pengenal Wajah yang untuk Penyelidikan ,Negative
6549,Partai Demokrat deklarasi relawan Anies,Negative
3786,7 Manfaat Mangga Bagi Ibu Menyusui Salah Satunya Cegah Anemia ,Negative
913,Harga minyak Asia naik tipis saat dolar melemah  kekhawatiran resesi ,Negative
7763,Rekonstruksi Wajah Wanita Paleolitik dari 31000 Tahun Lalu Peneliti Temukan Fakta Ini ,Negative
6613,Analisis Litbang ,Negative
2315,Viral Jisoo BLACKPINK Diduga Jadi Anak Tiri YG Entertainment Penggemar Murka Siap Santet Agensi ,Negative
6718,Partai NasDem Terima Kunjungan PKS Besok ,Negative
3971,300 Juta Dosis Vaksin COVID,Negative
4711,Kyle Walker Pede Tampil di Piala Dunia 2022 ,Negative
4029,Naik Daun Usai Disatukan Pelatih PBSI Ganda Putra India Ancam Hebohkan Olimpiade 2024 ,Negative
537,Kenaikan Biaya Energi tidak Berimbas Langsung Terhadap Kinerja Pakuwon Jati PWON ,Negative
3078,Momen Tank  Jet Tempur China Mendekat ke Taiwan ,Negative
5580,Penerima Beasiswa Pendidikan Indonesia Dilarang Kerja Sampingan selama Kuliah ,Negative
1873,Cerita Grandy Soleman Oley Plesiran ke,Negative
1883,Luna Maya Bulan Ramadhan Nonton Konser BTS di Amerika Buktikan Diri sebagai Army Garis Keras ,Negative
6328,UPH Kukuhkan Diena Lenny Guru Besar Ilmu Pariwisata ,Negative
1116,Malapetaka Hantam Negara,Negative
3431,Studi Booster Omicron Cegah Varian COVID,Negative
2168,Beraninya Nikita Mirzani Masuk Kandang Musuh,Negative
2573,Awas Xi Jinping Ngamuk AS Mau Jatuhkan Bom Baru ke China ,Negative
2914,AS Sebut Langkah Iran Pasok Drone ke Rusia Langgar Resolusi PBB ,Negative
1195,Sri Mulyani  Gambaran Ngerinya Badai Besar yang Ancam RI ,Negative
5534,Inikah Kota Paling Tua di Indonesia Ada yang Berusia 1000 Tahun ,Negative
2573,Awas Xi Jinping Ngamuk AS Mau Jatuhkan Bom Baru ke China ,Negative
5405,Pemerintah Minta Maskapai Turunkan Harga Tiket Pesawat Super Air Jet Segera Kami Lakukan ,Negative
7024,Pemilu 2024 KPU Jatim tindak lanjuti uji coba SIAKBA berbasis teknologi ,Negative
1497,3 Mata Uang yang Lebih Rendah dari Rupiah ,Negative
1302,Ada Ancaman Resesi Dunia 2023 RI Akan Andalkan Ini ,Negative
2630,Jelang KTT G20 Ini Hal yang Perlu Diketahui tentang Presidensi G20 Indonesia 2022 ,Negative
2695,Sri Mulyani Beberkan Manfaat Langsung G20 Bagi Indonesia ,Negative
6388,Anies Baswedan Gencar Resmikan Proyek Jelang Lengser Manuver Politik Pilpres 2024 ,Negative
6586,Belum Mulai Anies Baswedan Sudah Diminta Konsisten dengan Janjinya kepada Partai Demokrat ,Negative
116,Tak Melulu Berhasil Ini Dia Bisnis Raffi Ahmad yang Bangkrut ,Negative
90,Bisnis Asuransi Kredit Masih Menantang Hingga Kuartal III2021 ,Negative
5420,Mengapa Super Air Jet Berani Muncul di Tengah Pandemi ,Negative
1045,Survei Mayoritas Responden Pilih Utang Negara Bertambah Asal Harga BBM Tak Naik  merdeka ,Negative
3670,Kaki Putri Candrawathi Menendang,Negative
2877,BKAD ,Negative
1510,Bisikan Sri Mulyani Dari AS yang Bikin Jokowi Makin Pening ,Negative
2452,Pameran Nandur Srawung 9 Pertemukan Seniman dari Amerika Serikat hingga Rusia ,Negative
2282,Laba Operasional SM Entertainment Turun 30 Tahun Ini Apakah NCT Bisa Menjadi Andalan ,Negative
809,Emas Dunia Melempem Harga Emas Pegadaian Batal ke Sejuta ,Negative
2170,Nama Raffi Ahmad di Kontak Nagita Slavina Bikin Baper Netizen ,Negative
5953,Rayakan Dies Natalis Ke,Negative
7295,Takut Drone Buat Perang DJI Hengkang dari Rusia dan Ukraina ,Negative
1652,Agensi BTS Big Hit Entertainment Akan Ganti Nama Jadi HYBE ,Negative
2748,Jika AS Mempersulit Arab Saudi Tak Ragu Beli Senjata dari China ,Negative
6420,Ironis Hadiah Anies Baswedan Usai Jadi Capres Nasdem Uang Dihambur,Negative
966,Sempat Turun Harga Minyak Dunia Merambat Lagi ke US112 ,Negative
2874,BKAD ,Negative
3975,Kemenkes Bicara Vaksin Covid Dosis Keempat Jadi Disuntikkan ,Negative
7059,Puan Maharani Gelagapan saat Pidato Pakai Bahasa Inggris Warganet Minta Matikan Mic Daripada Malu Bu ,Negative
6355,Dimaki Pendemo di Depan Muka Anies Baswedan Dipuji Warganet ,Negative
1323,Amit,Negative
6485,Ganjar Pranowo Tak Diundang PDIP dalam Persiapan Pemenangan Pemilu 2024 di Semarang ,Negative
6161,Didepan Walikota Solo Rektor UMS Sampaikan Kesiapan Muktamar 48 Muhammadiyah ,Negative
6505,Sebel Sama Mental Korup Pejabat Ganjar Pranowo Kumpulkan Bupati Se,Negative
2821,Bapenda Kobar Gelar Pekan Panutan PBB,Negative
4294,Calon Tuan Rumah Piala Asia Indonesia Diperiksa AFC ,Negative
1427,IHSG  Rupiah Anjlok Barengan Ada Apa dengan Indonesia ,Negative
1047,Utang Luar Negeri Indonesia Turun Jadi USD 4223 Miliar di Oktober 2021 ,Negative
3400,Eks Direktur WHO Minta RI Pakai Vaksin Bivalen Cegah Covid Varian Baru ,Negative
7133,Data Pribadi Puan Maharani Disebarkan Bjorka PDI,Negative
7600,Menimbang Untung,Negative
1088,TLKM Akui Piutang Rp21 Triliun Gojek Catat Utang Hanya Rp1499 Triliun Oleh Pasar Dana ,Negative
7459,Cara Reset iPhone yang Lupa Password Tanpa Menghapus Data ,Negative
6630,Soal Kisruh Pemilihan Ketua DPD Partai Demokrat Jawa Timur Ini Kata AHY ,Negative
1615,Jawab Keluhan Penggemar BigHit Music Ubah Lokasi Panggung Konser Spesial BTS di Busan ,Negative
2985,Negara,Negative
3469,Kasus Kematian Covid RI Naik Lagi Kala Endemi Kian Nyata ,Negative
4420,Kabar Baik Ketua PSSI Beberkan Perkembangan Terbaru Cedera Kiper Timnas Indonesia U,Negative
1529,Sri Mulyani Curhat Sulitnya Memegang Presidensi G20 ,Negative
4600,FIBA World Cup 2023 di Jakarta Tanpa Timnas Basket Indonesia Akankah Diminati Penonton ,Negative
6592,Soal Safari Politik Puan Maharani ke Partai Demokrat Masinton Masih Diatur Waktunya ,Negative
4600,FIBA World Cup 2023 di Jakarta Tanpa Timnas Basket Indonesia Akankah Diminati Penonton ,Negative
3512,Mengenal Mental Health Mahasiswa Wajib Tahu ,Negative
5141,Mengunjungi Museum Mandala Bhakti Hampir Terbengkalai di Tengah Pusat Kota Semarang ,Negative
4930,Pariwisata Super Premium Labuan Bajo dan Pembungkaman Protes Warga ,Negative
3483,Covid Varian Baru Muncul Awal 2023 Lebih Buruk dari Delta ,Negative
1171,Duh FAO Prediksi Tingkat Kerawanan Pangan Terus Naik Hingga 2023 ,Negative
2773,Saat Trump Ultimatum Arab Saudi Ancam Tarik Pasukan MIliter ,Negative
2983,AS Tuding Korut Pasok Senjata ke Rusia Ini Jawaban Pyongyang ,Negative
7623,Macbook Pro,Negative
2140,8 Potret Ariel Tatum Pamer Sop Iga Buatannya Terenak Se,Negative
728,Harga Saham Bukalapak BUKA Kembali Ambrol Bagaimana Pandangan Analis ,Negative
6427,Kecewa dengan Pemerintah Keluarga Wanda Hamidah Kutuk Anies Baswedan Anda Gubernur Zalim ,Negative
966,Sempat Turun Harga Minyak Dunia Merambat Lagi ke US112 ,Negative
899,Minyak Bangkit Setelah Ambrol 7 Harga BBM Naik Lagi ,Negative
2104,Gading Marten dan Gisella Anastasia Nyaris Mesra Lagi saat Tanding di Lapangan Pakai Baju Nomor Punggung Sama ,Negative
7154,6 Cara Menghapus Aplikasi Bawaan di HP Android untuk Semua Tipe ,Negative
1049,Hoaks Bukti kuitansi utang Soekarno 400 kg emas dari pengusaha Aceh ,Negative
7819,HP Samsung Face Unlock Hadirkan Pemindaian Wajah Lebih Akurat ,Negative
493,Kenaikan Tarif Ojol Berdampak Bagi Kinerja dan Saham GOTO ,Negative
3433,Warganet Sebut Ada Kaitan Vaksin Covid,Negative
7735,Ingat Mobil Listrik Kebal Aturan Ganjil Genap di Jakarta ,Negative
4915,Sejumlah Wisatawan Batalkan Trip ke Labuan Bajo Imbas Wacana Kenaikan Harga Tiket TN Komodo ,Negative
2044,Justin Bieber Umumkan Batal Konser Tur Dunia Begini Alasannya ,Negative
6339,ICW Desak KPK Segera Tangkap Lukas Enembe ,Negative
7844,Samsung SmartThings dan Google Home Makin Akur ,Negative
4301,Hasil Drawing Kualifikasi Piala Asia U,Negative
4699,Flashback Detik,Negative
35,PEMASARAN PRODUK ASURANSI  Peran Agen Perlu Penyempurnaan ,Negative
679,PT Antam Diharapkan Mendahulukan Kepentingan Masyarakat Lokal ,Negative
6563,Partai Demokrat dan Partai NasDem Ungkap Alasan Belum Umumkan Koalisi ,Negative
3039,Kalau Saja China,Negative
6914,Ganjar Pranowo Tak Diundang PDIP dalam Persiapan Pemenangan Pemilu 2024 di Semarang ,Negative
5243,PKB Bukit Zaitun Raja Ampat Wisata Rohani di Ambon ,Negative
1372,Hadapi Resesi Global UMKM Harus Diperkuat ,Negative
4296,Undian Kualifikasi Piala Asia U17 2023 Indonesia Segrup dengan Malaysia Fokus ,Negative
7652,Pasar Mobil Hybrid dan Listrik September Nissan dan Wuling Berkibar ,Negative
3399,Pemerintah Utamakan Penggunaan Vaksin COVID,Negative
5401,Super Air Jet Buka Rute Jakarta,Negative
5109,Menyingkap yang Tersembunyi di Museum Fatahillah Kota Tua ,Negative
3311,Tolong Baru Ditinggal Ayah Lima Anak Yatim di Medan Diduga Terpapar Cacar Monyet ,Negative
7464,Bagaimana Cara Menambahkan Geotag Palsu ke Foto iPhone Sehingga Lokasi Asli Tersembunyi ,Negative
6908,Soal Demokrat vs PDIP Diibaratkan Persaingan Bapak dan Ibu Dorong Anak ,Negative
1181,Ancaman Resesi Global 2023 Luhut Kita Harus Kompak Hadapi Keadaan ,Negative
1063,Gelembung Utang Negara G20 ,Negative
355,Jualan Moncer Garudafood Pede Penjualan Akhir Tahun Tumbuh Double Digit ,Negative
786,Saham GOTO Mulai Merangkak Naik Bagaimana dengan Saham Bukalapak Ini Kata Analis ,Negative
1544,Kasus CPNS Alumnus STAN Meninggal Sri Mulyani Turun Tangan ,Negative
6878,PDIP Enggan Gandengan dengan Pencemar Masjid PKS Narasi Pemecah Belah ,Negative
2962,Dibikin KO Ukraina Rusia Bersiap Mengamuk Lewat Serangan Udara ,Negative
998,Harga Minyak Mentah Dunia Longsor Lagi Pekan Ini Ambruk 4 ,Negative
1628,Bikin Heboh Netizen Bocorkan Nama Boy Group Terbaru BigHit Music ,Negative
6878,PDIP Enggan Gandengan dengan Pencemar Masjid PKS Narasi Pemecah Belah ,Negative
7822,Pemindai Wajah Windows Hello Bisa Ditembus Peretas ,Negative
1320,Ancaman Resesi Makin Nyata Bagaimana Nasib Industri RI ,Negative
2226,Tak Pernah Terlihat Ada Interaksi Begini Pesan Manis Ten NCT ke Karina aespa ,Negative
4201,Giliran Ridwan Kamil Ucapkan Balik Selamat Ulang Tahun Ke,Negative
597,Kawasan Tunjungan Plaza Dulunya Eks Tuan Tanah Freemason ,Negative
939,Harga Minyak Dunia Naik di Tengah Kekhawatiran Pasokan ,Negative
2181,Potret Sederet Artis yang Jadi Kesayangan Mertua Akrab dan Kompak ,Negative
3391,Waduh Alami Ruam Bocah 5 Tahun Diduga Terinfeksi Cacar Monyet ,Negative
3433,Warganet Sebut Ada Kaitan Vaksin Covid,Negative
1997,Link Streaming Konser Online SMTOWN LIVE 2022 Ada aespa NCT Red Velvet EXO Nyalakan Notifikasinya ,Negative
3330,Virus Cacar Monyet Ditemukan pada Sampel Dubur Pasien Tanpa Gejala ,Negative
3120,Rusia dan Ukraina bertukar tahanan termasuk 108 wanita Ukraina ,Negative
684,PT Antam Palembang merelokasi BELM ,Negative
1065,Top 3 Utang Pemerintah Sudah di Level Bahaya ,Negative
7832,Pemindai sidik jari dan wajah tidak seaman yang kita kira ,Negative
2467,Ekspor RI ke Amerika Serikat Naik Tapi Impornya Turun pada 2020 ,Negative
1216,Dampak Adanya Tenaga Kerja Asing di Indonesia ,Negative
3588,Gangguan Kesehatan Mental Waspadai Penyebab dan Gejalanya pada Diri Sendiri ,Negative
57,Risiko Naik Perusahaan Asuransi Kredit Perlu Pencadangan ,Negative
7596,Per awal Mei 2022 Ini Daftar Harga Macbook Pro M1 Baru di Ibox ,Negative
3130,Negara G20 Sepakat Perang Rusia,Negative
2144,Beda Pendapat Nicholas Sean dan Enzy Storia tentang Perempuan ,Negative
4326,Media Vietnam Sebut Indonesia Takut di Kualifikasi Piala Asia U,Negative
1418,Merosot Terus Rupiah Bakal Seperti Krisis 2008 atau 1998 ,Negative
4657,Pakar Sepak Bola Malaysia Beberkan Alasan Mengapa Timnas Indonesia Tak Boleh Sepelekan Thailand di Piala AFF 2022 ,Negative
2782,Joe Biden stop dukung koalisi pimpinan Arab Saudi Perang di Yaman harus diakhiri ,Negative
3816,Manfaat Buah Salak Untuk Ibu Hamil yang Jarang Diketahui ,Negative
6625,AHY ke Kader Demokrat Lebih Baik Kita Menjadi Kuda Hitam Tidak Diperhitungkan tapi Menang ,Negative
7467,Pengguna iPhone Keluhkan iOS 16 Kuras Baterai iPhone ,Negative
3470,Image  Pasien Covid,Negative
7490,Udah Terlanjur Ngidam iPhone 14 Baca Ini Biar Gak Nyesel ,Negative
5521,Semarak HUT ke,Negative
3671,Nutrisi dan Manfaat Buah,Negative
6741,Magnet Partai Nasdem yang Belum Memikat PDI,Negative
885,Harga Emas Dunia Tembus Level 2000 Dollar AS Efek Perang Rusia,Negative
6356,Anies Baswedan akan Hadiri Peluncuran Nasdem Memanggil ,Negative
3465,Kasus Covid,Negative
1941,Kabar Gembira untuk EXO,Negative
5350,Resmi Masuk Kupang Kehadiran Super Air Jet Disambut Water Salute di Bandara El Tari ,Negative
6324,Pengamat Ekonomi dari Pelita Harapan Pertanyakan Perebutan Uang Tunai Perusahaan Batu Bara yang Berisiko Kredit Macet di Tahun Politik ,Negative
496,Masih Rugi Intip Kinerja GoTo yang Mau Mejeng di BEI Minggu Depan ,Negative
5696,Mahasiswa Pertukaran Pelajar Mencoba Ikuti Permainan Sumpit di Museum Wasaka Banjarmasin ,Negative
5799,Beasiswa LPDP Mengapa proses seleksi bias agama dan terjadi berulang kali ,Negative
4938,Wisata ke Labuan Bajo Diimbau Daftar Asuransi Perjalanan ,Negative
6170,Mahasiswa UMS Kembangkan Rem Otomatis pada Alat Berat ,Negative
6992,Mantan PM Pakistan yang Terguling Menang Pemilu Sela ,Negative
2956,Gas Rusia Seret Jerman Terpaksa Genjot Batu Bara demi Pasok Listrik ,Negative
1382,Ekonomi Turun 03 Inggris di Ambang Jurang Resesi ,Negative
7286,Turki Bangun Pabrik Drone di Ukraina Mau Ikut Lawan Putin ,Negative
4041,Kisah Tragis 5 Atlet Anak Asuh Mantan Pelari Olimpiade Asal Sragen KONI Ogah Biayai Terpaksa Rogoh Kocek Sendiri Demi Ikut Turnamen ,Negative
6343,Dies Natalis ke,Negative
408,GOTO Dinilai On Track Raih Profit Begini Analisisnya ,Negative
2935,PBB Kutuk Pencaplokan Ukraina oleh Rusia 4 Negara Membelot ,Negative
3466,Satgas COVID,Negative
6154,Tambah Wawasan Tentang Kampus SMK Muhammadiyah 01 Keling Kunjungi UMS ,Negative
2262,Mengesankan Sederet Lagu K,Negative
5959,UNDIP Urutan ke,Negative
2934,4 Fakta Elon Musk Seputar Perang Rusia,Negative
3337,Awas Cacar Monyet Ini Cara Pencegahan Agar Tak Tertular ,Negative
4623,Denmark Open 2022 Hendra Setiawan Ingatkan Ganda Putra Indonesia Waspadai Ancaman Ganda China Liang Wei KengWang Chang ,Negative
5600,Siap,Negative
1389,Ingatkan Resesi Jokowi Tahun Depan Gelap Kita Tak Tahu Badai Besarnya seperti Apa ,Negative
1706,BTS Wajib Militer Saham Hybe Tumbang ,Negative
2450,LINK Jujutsu Kaisen 201 Full Scan Pihak Amerika Serikat Bergerak Lakukan Penculikan Simak Selengkapnya ,Negative
1471,Dolar AS Stabil Rupiah Jadi Mata Uang Terburuk di Asia ,Negative
3338,Warga Bekasi Diminta Antisipasi Wabah Cacar Monyet Seperti Ini Gejala dan Bahayanya ,Negative
3336,Lesi Cacar Monyet Bisa Berbekas dan Sulit Hilang ,Negative
4706,Bak Kacang Lupa Kulit Bintang Terbuang Arsenal Blak,Negative
2828,HUT PBB ke,Negative
3267,Belum Daftar BPJS Ketenagakerjaan tapi Mau BSU 2022 Ini Caranya ,Negative
2574,China Mulai Dag Dig Dug Dua Kapal Perang AS Dekati Taiwan ,Negative
3371,Penyakit Cacar Monyet Berganti Nama Simak Alasannya ,Negative
2777,Biden ke Timur Tengah Palestina Tak Berharap Banyak Ada Solusi Damai ,Negative
7209,5 Versi Android Paling Banyak Digunakan Versi Lama Mendominasi ,Negative
5199,Waterpauw Pengesahan Papua Barat Daya menunggu putusan DPR ,Negative
6926,Jika Satu dari Tiga Nama Ini Jadi Cawapres Anies PDIP Bakal Sulit Menang ,Negative
30,OJK Singgung Soal Ngemis Premi dan Tobat Saat Klaim Asuransi Kredit Melonjak ,Negative
5543,Wisata Kota Tua Mulai Bergeliat di Tengah Pandemi Menziarahi Pahlawan Hingga Menengok Sumur Tertua ,Negative
6543,Ganjar Pranowo Diprediksi Jadi Lawan Terberat Prabowo pada Pilpres 2024 ,Negative
6623,Gejolak Kader Demokrat Jatim AHY Paham Kondisi Partai atau Tidak ,Negative
1117,Daftar Negara yang Terancam Resesi pada 2023 ,Negative
6185,Tim Malimpa UMS Bakal Mendaki Gunung Chimborazo Dipersembahkan untuk Muktamar Muhammadiyah ke,Negative
4365,Janji PSSI kepada Jokowi Usai Tragedi Kanjuruhan ,Negative
3255,Kemensos Usulkan Pengobatan Bagi Penyandang Disabilitas Mental Ditanggung BPJS Kesehatan ,Negative
5974,Guru Besar Universitas Diponegoro Ungkap Ibu dengan Anemia Hasilkan ASI dengan Antibodi Rendah ,Negative
6412,Anies Baswedan Bertemu Syaikhu di Bogor PKS Siapa Tahu Jodoh ,Negative
3278,2 Kondisi yang Bisa Hentikan Kepesertaan BPJS Kesehatan ,Negative
3491,Tak Cuma Varian Baru Ini Biang Kerok Kasus Covid Naik Lagi ,Negative
3311,Tolong Baru Ditinggal Ayah Lima Anak Yatim di Medan Diduga Terpapar Cacar Monyet ,Negative
1357,Efek Resesi Negara Maju Permintaan Ekspor RI Mulai Turun ,Negative
637,Terbukti Korupsi Rp 92 Miliar Eks Dirut Antam Dihukum 6 Tahun Penjara ,Negative
1364,Ritel AS Terancam Bangkrut Tersapu Resesi 2023 ,Negative
4520,Lolos Kejurnas Baseball di Rawamangun Kaltim Bidik Tiga Besar  Sebagian Tim di Dominasi Atlet Kutim ,Negative
43,Terpopuler Bisnis Luhut Bahas Potensi Perang Nuklir Restrukturisasi Kredit Diperpanjang ,Negative
4423,Seusai Bertemu Polri PSSI Jawab soal Wacana Timnas Israel Bakal Main di Bali pada Piala Dunia U,Negative
6449,Video Viral Instagram Lari Bersama Warga Ganjar Pranowo Mengkis,Negative
1985,Suho Umumkan EXO Bakal Comeback Penggemar Langsung Gembira ,Negative
4876,Liburan di Labuan Bajo Pulau Bunga Luna Maya Kunjungi Beberapa Spot Wisata ,Negative
748,Saham BUKA Sentuh All Time Low Market Cap Susut Rp 56 T ,Negative
5578,InfoPublik ,Negative
18,Perusahaan Asuransi Jiwa Berganti Haluan ke Premi Reguler ,Negative
7490,Udah Terlanjur Ngidam iPhone 14 Baca Ini Biar Gak Nyesel ,Negative
6360,Pamitan di Kota Tua Anies Baswedan Malam Ini Agak Berbeda ,Negative
938,Harga Minyak Dunia Diprediksi Meroket Tembus USD 380 per Barel Ini Penjelasan JP Morgan Chase ,Negative
1964,Mendadak Lupa Lirik Lagu di SMTOWN Tingkah DO EXO Gemas Banget ,Negative
2861,Kata PBB Dan FAO Banyak Negara Akan Dilanda Kelaparan Kecuali Indonesia Begini Alasannya ,Negative
3423,Sempat Vakum Selama Pandemi Covid,Negative
2631,3 Kepala Negara Adidaya akan Hadir di KTT G20 Ada yang Sedang Perang ,Negative
3900,Vaksin Terbatas Belum Booster Sudah Bisa Bepergian dari Pelabuhan dan Bandara ,Negative
401,Kinerja Keuangan Blibli BELI Terimbas Saham GOTO ,Negative
2825,Negara,Negative
1087,Akhirnya Terungkap Alasan Jokowi Ngebut Hapus Honorer 2023 ,Negative
3096,Taiwan Kurangi Masa Karantina Jadi 3 Hari Mulai 15 Juni ,Negative
5164,Pesona Pulau Derawan Surganya Terumbu Karang Setelah Raja Ampat ,Negative
7008,Pemilu 2024 Bisa Kah Pesona Amien Rais Rebut Suara PAN dan Anis Matta Curi Suara PKS ,Negative
7146,WhatsApp Mau Diblokir dari iPhone  Android Cek HP Sekarang ,Negative
2196,Kesedihan Prilly Latuconsina Melepas Sang Sahabat untuk Menikah ,Negative
6849,PDIP Kritik Anies hanya Realisasikan Lima Janji Kampanye Ini Kata NasDem  merdeka ,Negative
3179,6 Update Perang Rusia,Negative
2789,Isi Perjanjian Abraham Saat Normalisasi Hubungan Diplomatik Israel dan UEA ,Negative
3212,BPJS Kesehatan Tak Pernah Dipakai Dananya Bisa Dicairkan ,Negative
6989,Mahathir Mohamad Akan Ikut Pemilu Malaysia Nyaleg di Usia 97 Tahun ,Negative
5679,Ramah Tamah UGM Kagama dan Pertamina Hulu Rokan ,Negative
6353,CEK FAKTA Hoaks Video Anies Baswedan Buktikan Ijazah Jokowi Palsu  merdeka ,Negative
3337,Awas Cacar Monyet Ini Cara Pencegahan Agar Tak Tertular ,Negative
7045,Untuk Hentikan Manuver Ganjar Megawati Diminta Segera Tetapkan Puan Maharani sebagai Capres ,Negative
